36;2;1520692786404;1520692816411;30007;30.01;1520692786413;1520692786529;116;0.12;14930352
37;1;1520692816411;1520692816411;0;0.00;0;0;0;0.00;0
37;2;1520692816411;1520692846403;29992;29.99;1520692816416;1520692816590;174;0.17;24157817
38;1;1520692846403;1520692846403;0;0.00;0;0;0;0.00;0
38;2;1520692846403;1520692876407;30004;30.00;1520692846408;1520692846674;266;0.27;39088169
39;1;1520692876407;1520692876407;0;0.00;0;0;0;0.00;0
39;2;1520692876407;1520692906415;30008;30.01;1520692876414;1520692876852;438;0.44;63245986
40;1;1520692906415;1520692906415;0;0.00;0;0;0;0.00;0
40;2;1520692906415;1520692936406;29991;29.99;1520692906422;1520692907148;726;0.73;102334155
41;1;1520692936406;1520692936406;0;0.00;0;0;0;0.00;0
41;2;1520692936406;1520692966416;30010;30.01;1520692936409;1520692937590;1181;1.18;165580141
42;1;1520692966416;1520692966416;0;0.00;0;0;0;0.00;0
42;2;1520692966416;1520692996406;29990;29.99;1520692966421;1520692968331;1910;1.91;267914296
43;1;1520692996406;1520692996406;0;0.00;0;0;0;0.00;0
43;2;1520692996406;1520693026406;30000;30.00;1520692996411;1520692999499;3088;3.09;433494437
44;1;1520693026406;1520693026406;0;0.00;0;0;0;0.00;0
44;2;1520693026406;1520693056406;30000;30.00;1520693026412;1520693031442;5030;5.03;701408733
45;1;1520693056406;1520693056406;0;0.00;0;0;0;0.00;0
45;2;1520693056406;1520693086408;30002;30.00;1520693056410;1520693064513;8103;8.10;1134903170
46;1;1520693086408;1520693086408;0;0.00;0;0;0;0.00;0
46;2;1520693086408;1520693116407;29999;30.00;1520693086412;1520693099438;13026;13.03;1836311903
47;1;1520693116407;1520693116407;0;0.00;0;0;0;0.00;0
47;2;1520693116407;1520693146407;30000;30.00;1520693116411;1520693137749;21338;21.34;2971215073
48;1;1520693146407;1520693146407;0;0.00;0;0;0;0.00;0
48;2;1520693146407;1520693176417;30010;30.01;1520693146410;0;0;0.00;0
48;3;1520693146407;1520693206404;59997;60.00;1520693146410;1520693180807;34397;34.40;4807526976
49;1;1520693206404;1520693206404;0;0.00;0;0;0;0.00;0
49;2;1520693206404;1520693236415;30011;30.01;1520693206408;0;0;0.00;0
49;3;1520693206404;1520693266405;60001;60.00;1520693206408;1520693262259;55851;55.85;7778742049
50;1;1520693266405;1520693266405;0;0.00;0;0;0;0.00;0
50;2;1520693266405;1520693296408;30003;30.00;1520693266412;0;0;0.00;0
50;3;1520693266405;1520693326405;60000;60.00;1520693266412;0;0;0.00;0
50;4;1520693266405;1520693356411;90006;90.01;1520693266412;0;0;0.00;0
50;5;1520693266405;1520693386415;120010;120.01;1520693266412;1520693357673;91261;91.26;12586269025
0;1;0;1520693538720;1520693538720;1520693538.72;0;0;0;0.00;0
1;1;1520693538720;1520693538720;0;0.00;0;0;0;0.00;0
1;2;1520693538720;1520693568703;29983;29.98;1520693538748;1520693538749;1;0.00;1
2;1;1520693568703;1520693568703;0;0.00;0;0;0;0.00;0
2;2;1520693568703;1520693598694;29991;29.99;1520693568710;1520693568710;0;0.00;1
3;1;1520693598694;1520693598694;0;0.00;0;0;0;0.00;0
3;2;1520693598694;1520693628696;30002;30.00;1520693598707;1520693598707;0;0.00;2
4;1;1520693628696;1520693628696;0;0.00;0;0;0;0.00;0
4;2;1520693628696;1520693658694;29998;30.00;1520693628704;1520693628704;0;0.00;3
5;1;1520693658694;1520693658694;0;0.00;0;0;0;0.00;0
5;2;1520693658694;1520693688697;30003;30.00;1520693658702;1520693658702;0;0.00;5
6;1;1520693688697;1520693688697;0;0.00;0;0;0;0.00;0
6;2;1520693688697;1520693718691;29994;29.99;1520693688704;1520693688704;0;0.00;8
7;1;1520693718691;1520693718691;0;0.00;0;0;0;0.00;0
7;2;1520693718691;1520693748695;30004;30.00;1520693718699;1520693718699;0;0.00;13
8;1;1520693748695;1520693748695;0;0.00;0;0;0;0.00;0
8;2;1520693748695;1520693778694;29999;30.00;1520693748701;1520693748702;1;0.00;21
9;1;1520693778694;1520693778694;0;0.00;0;0;0;0.00;0
9;2;1520693778694;1520693808695;30001;30.00;1520693778703;1520693778703;0;0.00;34
10;1;1520693808695;1520693808695;0;0.00;0;0;0;0.00;0
10;2;1520693808695;1520693838694;29999;30.00;1520693808701;1520693808701;0;0.00;55
11;1;1520693838694;1520693838694;0;0.00;0;0;0;0.00;0
11;2;1520693838694;1520693868694;30000;30.00;1520693838707;1520693838707;0;0.00;89
12;1;1520693868694;1520693868694;0;0.00;0;0;0;0.00;0
12;2;1520693868694;1520693898695;30001;30.00;1520693868701;1520693868701;0;0.00;144
